Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,confidence
1478,B009UOFU20,AJVB004EB0MVK,D. Christofferson,0,0,1,1345852800,weak coffee not good for a premium product and price,this coffee supposedly is premium it tastes wateryvery thin  not good at all  maybe oldbr not sure it was a waste and im using it line the bottom of my sitting shoes and trash cans and rainedon luggage to absorb the smells  so i used it but not to drink  do not buy,NEGATIVE,100.0
1479,B001IB69B4,A36IQK3GFWOGIA,Seyjan,0,0,5,1237766400,Lindt Pistachio Chocolate,excellent very nice rich and creamy with the pistachio nut in the middle mmmm  delish,POSITIVE,100.0
1480,B00132EDUW,A3P3TNH6IVABCZ,Laddie,4,4,5,1219536000,Best of the canned tomatoes,if you want a good quick cooked sauce without excess acidity these are the ones to use the real san marzano beware of imitators,NEGATIVE,99.2
1481,B00132EDUW,A1WJ8U24MI7RUZ,"B. Goldstein ""Brian Goldstein""",2,2,5,1252195200,Best sauce tomato (canned or fresh) period,long ago i discovered that san marzano tomatoes were unparalleled for flavor when it comes to making sauces i tried many brands and have done many side by side tasting comparisons and cento san marzano tomatoes have consistently won out these tomatoes have a deep and rich flavor and a nice acid to sugar balance though you may need to enhance this when making a sauce its pretty obvious when you pull these tomatoes out of the can that they were picked at their ripest due to their deep red color and soft texture many tomatoes advertise themselves as san marzanos but since sm is a type of tomato they could have been grown anywhere not these these are sm tomatoes grown in the san marzano region of italy in volcanic soils perfect for growing tomatoes i have no affiliation with cento i just love a perfect tomato sauce use these tomatoes be sure to not cook the sauce for more than  minutes and youll see what i mean even using fresh locally grown inseason tomatoes i havent been able to get the depth of flavor that i do with the centos,POSITIVE,99.9
1482,B00132EDUW,A1K0RZ927RFNYW,Ozzmeister,0,0,5,1333065600,Margherita Pizza,i wanted to make authentic italian margherita pizza at home so i ordered this and caputo  flour  these tomatoes are amazing  and taste just liek the tomatoes at our favorite italian pizza restaurant  the label says there is basil in it but i did not detect visually or in taste any basil  this stuff is jsut awesome  i ordered another  cans  shipping kills though,NEGATIVE,76.0
1483,B00132EDUW,A3SIFVM4F1GIWX,"Jenn ""Jenn""",1,2,3,1247356800,We couldn't tell the difference in a blind taste test.,my sister and i did a blind taste test with these to see if the price was worth it and we couldnt tell the difference between these and the two other brands i had on hand i wouldnt buy them again,NEGATIVE,99.9
1484,B000GULKW6,A1W46C4YM9VOM3,Lauren,1,1,5,1167609600,Applesauce Spice Cake,as i was growing up my mother always made apple sauce cake for every birthday and special occasion  after i was diagnosed with celiac i began trying to make a cake that was like the one my mother made  after  years i gave up trying  then i saw this mix in the store  years ago and got very excited with the prospects  when i make the cake i tweak the mix recipe a little i add to the dry mix  cup coco  cup chopped walnuts and  raisins i use  large eggs  cup apple sauce  cup of oil and  cup water instead of what is listed on the bag  this cake and the chocolate cake mix also made by namaste are our familys favorites  this includes my husband and children who are not celiac and are very picky eaters,POSITIVE,99.5
1485,B000GULKW6,A2GAXGETOQMLJC,Kelly Kent Johnson,0,0,5,1168473600,Can this really be gluten free?,i served this wonderful cake at a christmas party at my house  as the only celiac in the crowd i decided to wait until the others had tried it before revealing that it was gluten free  everyone raved over the great taste  the package included directions for making the mix into a carrot cake which is how i served it  my own two boys said it was the best cake i had ever made including the traditional wheat flour cakes i sometimes make for the rest of my family  it was moist spicy and rich  it reminded me of the cakes my grandmother made when i was growing up and she was a terrific cook  i highly recommend this one,POSITIVE,99.9
1486,B00032EZRY,A38ZY2DCQC9W1G,B. Price,0,0,5,1253404800,Smells Great,this product arrived with the sanitary seal in place and in good condition  after nearly  months in iraq being able to shake pepper out of this thing and smell it in the air is heaven compared to the tiny little pepper packets they give us that have little to no taste  i really do love the smell of this pepper and it tastes great  you may be better off buying it in the grocery store and not paying for shipping if you can manage that though ,POSITIVE,99.5
1487,B000YZTAS4,A2IOTFFGCHHDKU,"Minnie Mouse ""single mom""",2,2,5,1241740800,Delicious black jelly beans,not wanting to pay  per pound at the local mall for black jelly beans i came to my favorite online store amazon with free shipping i could not beat the price i went from paying  per pound to  per pound i was afraid that maybe the good deal meant that they were stale but to my suprise they were fresh and delicious i bought them for my mother for mothers day because she did not get a chance to buy any for easter with  pounds i had plenty to share with my friends too,POSITIVE,98.1
1488,B000YZTAS4,A1RATYM2APIF9V,Cindy L. Franz,1,1,5,1288051200,Fantastic!,these jelly beans are wonderful  they are smaller than regular jelly beans but that doesnt take away the flavor  i would recommand these to anyone,NEGATIVE,64.3
1489,B000YZTAS4,AYGIIQGSHKZNI,Audes,0,0,5,1294358400,BEST Licorice Jelly Beans EVER!,licorice jelly beans use to be my absolute favorite in the jelly bean flavors i no longer eat sugar  these were bought as a gift so i did get to try a few just to see how they  are  ive had many over the years before giving up on sugar and honestly have never had any with this good a flavor  also their customer service is excellent i needed to contact them and they were very responsive and also willing to do just about anything to make sure even one customer is happy  something lacking in most companies these daysbr to compare  i tried a couple jelly belly licorice ones and to me they had a fruit flavor that was just wrong  not enough of a licorice taste  gimbals is less expensive this way and superior in every aspect of a licorice jelly bean  this is a large quantity keep that in mind when purchasing  either have a lot of jelly bean lovers in your life or a large family or collection of friends to share with  unless of course your sweet tooth wont stop and then just savor them all yourself br enjoy,POSITIVE,99.8
1490,B000LRFZE8,A3LJVB19A278FR,"Leah Brown ""Leah Bowser""",0,4,1,1344211200,I never got it,i never got the product and complained about the non receipt  so i bought some in the store klefje lskejfewl lsfjewldf,NEGATIVE,99.9
1491,B0004MUZKO,ATDE9JYCPI0L1,Alyssa A. Lappen,0,0,5,1138838400,Scrumptious,soy milk is scrumptious and this variety has some extra nutrients added its a great nutritious highcalcium no cholesterol product at a great price buy a case,NEGATIVE,93.4
1492,B000WFL0HK,AV40J5VUBWG5J,"Celest ""Celest""",0,0,2,1340236800,makes nasty loose poo!,makes nasty loose poo the dry food does the same thing ive tried the adult version and the puppy version and both gave my adult dog and my puppy super soft and stinky stools,NEGATIVE,99.9
1493,B000F7PW8S,A7UWXM2CII0UF,"Madeline M. Denlinger ""mad""",0,0,4,1348876800,Very good.,this product is very good  it goes a long way  but quite as good as the one at dd  good product not the less,POSITIVE,99.9
1494,B000F7PW8S,ANJJAZJJB2F33,debo,0,0,2,1347408000,Da Vinci sugar free Blueberry syrup,i have purchased locally many other flavors of da vinci syrups and ordered blueberry online to try it because it isnt available locally and i love blueberry well this was a disappointment to me very very sugary sweet with little blueberry flavor not to mention i paid x what i would pay locallybr very disappointed,NEGATIVE,98.0
1495,B002JLT6QC,ART6IV50G99VR,Pat A,4,5,3,1291420800,Just OK,i am a big fan of most of the freeze dried fruit and veggies they are crunchy and flavorful and have nothing added  the tomato fragments are extremely dry and tough more like old sun dried and for me they are only good when used in cooked dishes  i do appreciate that these are organic,POSITIVE,97.6
1496,B002JLT6QC,A1EVDWA956XRJW,"Krystal-Karma ""Blessings, Joy and Love""",1,1,4,1319760000,Prefer the whole slices,i absolutely love the just tomatoes tomatoe slices i thought the bits might be good for soups etc but they dont seem to have the same sweet flavor of the slices i will ues these up but go back to the slices on the whole a great product,POSITIVE,98.7
1497,B002JLT6QC,A1E7G56OX03JKO,Ranch Girl,1,1,5,1309996800,Nice to have in the pantry,i toss some of these in soups or hydrate in a bit of hot water and add to salads or salad dressings they add a nice somewhat meaty flavor almost like bacon bits but healthy to almost any dish,POSITIVE,99.6
1498,B002KGN4LE,AIUQ25LZLYSJR,David T. Johnson,23,23,5,1275955200,Detailed reply from company over infant feeding and DHA/ARA,my question followed by their reply  very good customer servicebr br hey guysbr so we are trying to feed a new born as much breast milk as we can however there is not enough to meet his nutritional needsbr so a formula is in order as a supplement with that we are interested in your toddler formula and it appears that since this meets the fda infant formula guidelines that it should be safe and opinions on the internet seem to feel the same way however our doctor says that it should not be used because of the higher amounts of calcium and phosphorous he was also concerned about using the dhaara supplement with concerns about the egg white process and that the proteins in egg whites are not good for an infant any thoughts on this thanksbr br their answerbr br dear davebr br thank you for contacting natures one  firstly you are correct in that our babys only organic formulas meet the nutritional requirements of the fdas infant formula act no dilution is needed for babies under  months of age please follow label mixing instructionsbr br regarding the calcium and phosphorous content in babys only organic formulas calcium is an essential nutrient needed for bone health the american academy of pediatrics expert panel for nutrient levels in infant formula has provided recommendations on the amount of calcium with the minimum per  calories being  milligrams and the maximum being  milligrams per  calories phosphorus is another important mineral for bone health the expert panel has also recommended that the calcium to phosphorus ratio in an infant formula be no less than  or more than  babys only organic falls within these ranges with our calcium at  milligrams per  calories and a calcium to phosphorus ratio of br reference committee on nutrition pediatric nutrition handbook the american academy of pediatrics  pages br br the balance between calcium and phosphorus is most important for bone development the calcium to phosphorus ratio in both babys only organic formula and enfamil nextstep is  thus babys only organic formulas provide an appropriate ratio of calcium and phosphorus for toddlers and an appropriate overall quantity of calcium and phosphorusbr br regarding our babys only essentials dhaara supplement the dha utilized in our babys only essentials dha  ara supplement is sourced from egg yolk phospholipids you are probably aware that most often an egg allergy is caused by the egg white rather than the yolk additionally it is the protein component of foods that usually elicit an allergic reaction because we use the phospholipids not protein from the egg yolk there is only a very minute chance that an allergic response will ensuebr br if your child has a history of allergies we highly recommend that you consult your childs healthcare providerbr br dha is also found naturally in other foods including oily fish like trout sardines tuna and salmon and the yolk of eggs dietary ara is available from animal meats dairy foods eggs peanuts and nori seaweed as your child increases the variety of foods in her diet you can include some of these foods in her diet other natural sources of dha would include fish oil or fish oil supplements unfortunately it is difficult to insure that these are free from mercury or other environmental toxins but also remember that these fatty acids can be formed from dietary linoleic and linolenic acids nuts seeds grains legumes vegetables and their coldpressed oils by including good sources of high quality fats in the diet your child will easily be able to meet her specific needsbr br most egg allergies are a result of ingestion of egg white egg yolk allergies are rarebr br proteins are the component of foods that cause allergic reactions egg allergy is usually due to the proteins in the egg white these protein allergens are ovomucoid ovalbumin ovotransferrin lysozyme and ovomucinbr br however there can be a rare situation of egg yolk allergy the literature to date usually associates egg yolk allergy to a reaction triggered by inhaled bird allergen referred to as birdegg syndrome this is a very rare syndromebr br egg allergy can also be seasonal oak pollen short and western ragweed and the goosefoot family of weeds may cross react with eggs when these pollens are in seasonbr br the estimated point prevalence of egg allergy in children is  by  years of age  again egg white is usually the cause of an egg allergy most children outgrow an allergy to eggs by  years of agebr br   eggesbo m botten g halvorsen r magnus p the prevalence of allergy to egg a populationbased study in young children allergy  br br i hope this information is helpful to you thank you for your interest in babys only organic formulas please let me know if you have additional questionsbr br sincerelybr br loribr natures one incbr br br toll free ,NEGATIVE,99.8
1499,B002KGN4LE,A1AQPNFHTL0ZQH,L. Juarez,9,9,5,1272931200,Colic/acid reflux babies...try this!,hands down the best formula on the market  sadly my breast milk dried up so i had to fine a formula  my poor son has so many gi stomach gas crying reflux etc issues  we were on alimentum for over a month  we even tried the ready to eat bc i heard it was corn free  i also tried the hypoallergenic version by enfamel  nothing made him betterbr br after researching dhaarai found some scary things  basically it is made by using chemicals  there are some babies that have had a horrible reaction to this bc of the toxins  you can google it  anyway i found this organic formula that didnt have it in it you can buy dhaara seperate made from eggs organically and no chemicals  i was nervousbc my son had so many issuesi didnt want to make it worse  but i tried it  seriously it has changed my sons life  he is a completely different baby  i no longer even give him acid reflux meds anymorei mean of course it is still therebut that is how much better it is  my son has been on this since he was  weeks  i know it says toddler but if you go to their site it is fda approved for infants  they say toddler bc they fully support breast feeding for the first year  it has the same cals fats nutrients vit minerals pretty much as the other leading brandsits just organicno dhaaraand they dont use corn syrup  seriously try this formula,NEGATIVE,99.9
1500,B002KGN4LE,ARJ6S4NC2USL8,Epochx,5,5,5,1270512000,A Great Product!!!,i cant believe i am the first to review this great productbr br we have been using a hrefhttpwwwamazoncomgpproductbbmjlcearths best organic infant formula with iron ounce canistera which is also a great product up until our little started showing signs of lactose intolerance after consulting with the pediatrician we started searching for a suitable alternativebr br whilst soy formulas are being offered as the lactose free alternative by many our first preference was nonsoy alternative we also wanted a natural  organic product free of those nasty chemicals and ingredients after a considerable amount of research and shopping around we found this was the best choice out in the market that was both lactose free and naturalorganicbr br our little one also took to this formula very well and doing a lot better on this formula,NEGATIVE,57.3
1501,B002KGN4LE,A2UUIL3VICQQH0,Emily R.,1,1,5,1310256000,BUY ELSEWHERE,you can find this pack for  dollars less at diaperscom  no reason they should be charging this much,NEGATIVE,100.0
1502,B002KGN4LE,A253U7UEJQCVJI,"Johanna Castano ""JC""",1,1,5,1285286400,Best Organic milk out there..my baby switched from Similac Soy,our  month old originally was spitting up a lot we had him st on similac regular then went to similac sensitive and finally to similac soy  the soy did the trick he was on similiac soy for the past  months when the similac recall went through my wife became disgusted with similac and suggested we try a new brand i was reluctant but did so anyway  we reminded ourselves that as babies get older they become less fussy less gassy and maybe they dont need soy anymore if thats what they were used to so i went to my local whole foods store and bought the lactose free babys only formula an instant hit  my son loves it  seriousely he gobbles it downall  oz in once shot before with the similac soy he would have to take a break in between  my wife actually tasted the milk and said it is delicious compared to similac soy  well if adults like it i am sure babies would too   i am very happy thus far with our choice we were going to get natures best but read that the way they extract their dha is not ideal glad i realized that  so far so good  we always thought that our baby would be stuck with soy formulathanks to the similac recall and some good old fashioned parent intuition we realized that is not the case  i am happy about that since soy can cause some hormonal problemsbabies and adults alike  thank you babys only for making an excellent product ,NEGATIVE,99.8
1503,B002KGN4LE,A3DJW4XFP0IN2K,shomag,1,2,5,1289606400,We are a fan,when my daughter was an infant she was allergic to something in my breastmilk and was put on neocate which worked wonders for her allergic colitis  for my son we were therefore very careful when it came time to picking out a formula to supplement breastmilk  his stomach does react when i have accidentally had more dairy than i can tolerate so my pediatrician recommended a lactose free formula especially given our asian background  i wanted something organic not soy lactose free and with as clean of a label as possible and this formula fulfills all of those criteria  my son didnt like it at first but now he switches easily between breastmillk and formula  he has not been gassy nor spit up on it  i really wish amazon stocked it,NEGATIVE,99.3
1504,B003UIDAHY,A38XPXH1KQDJ65,Tina,5,5,5,1297036800,Absolutely awesome!,i love pasta but it does not love me  i just dont seem to be able to digest it  but this pasta not only tastes great it is so easy to digest  and as an added bonus it is healthy  low in calories  i have now tried every version of this pasta  they are all amazing  some reviewers complained that the pasta is too firm but that is not the case  you simply need to cook it a bit longer than regular pasta  then it is light as a feather because of how wonderful it tastes  because it is so light you would think that you were eating homemade pasta  almost hard to beleive that this stuff comes out of a box ,POSITIVE,99.9
1505,B003UIDAHY,A3TJGCKCDKEARQ,Kabbalist Karen Boaz,3,3,5,1294099200,Pasta Lovers Dream,i eat this pasta every day without guilt i love this pasta i maintain my desired weight without any problem you have to cook this pasta a little longer than normal pasta but it is every bit as good,POSITIVE,100.0
1506,B003UIDAHY,A3UCN2RGY7O6S1,"Joanne ""Gotta Eat, Gotta Cook""",2,2,5,1318723200,Good!,each box is oz and usually i make oz mixed with some lean protein for a meal for both my husband and i and if we have leftovers its rare  this time however i had half of it leftover only bc we felt full and couldnt eat anymore  i wonder if this is bc of the high amt of fiber whatever this morning my hubby tells me hes down  lbs too  im jealous also ive been on an eating binge almost  weeks always feeling unsatiated last night i had no strong urges to eat snacks  i ate an apple more out of habit to eat something than bc i was truly hungry i wont say this is the outcome for everyone but i thought id share  im using the leftover pasta in my bean soup tonight id like to eventually try the different varieties of shapes of pasta now too,NEGATIVE,99.7
1507,B003UIDAHY,A3K57B9OHFDZUN,M. M. Johnson,2,3,5,1313366400,great calorie cutter,i love this stuff and only get it through amazon  it arrived on time and good condition and i enjoy it,POSITIVE,100.0
1508,B003UIDAHY,AQM8KB1QW0C9X,"William A. Ross ""chronic reader""",0,0,5,1349568000,Real Pasta With Half the Calories and Most of the Taste!,just a quick note a very good friend of mine who also battles weight issues and love pasta turned me on to this product  we bought a box at whole foods and i was impressed by the taste but especially by the low calories and high fiber content  amazingly its about  cheaper at amazon than at whole foods and being an amazon prime customer saved me on shippingbr ill be back for more soon  i love quality and a bargain,POSITIVE,99.1
1509,B003UIDAHY,A5P7VHV0JAFQQ,"Sharon E. Driscoll ""jewel97""",0,0,5,1348531200,Great Pasta,love this pasta  i mix this with regular pasta for a meal half and half  love the lower calories and the fiber content,POSITIVE,99.2
1510,B003UIDAHY,A118XYLK4XA1F8,Nancy Lewis,0,0,5,1343347200,Fabulous!,my husband and i have been on a low carb diet for two years and i miss pasta most of all weve tried other low carb pastas and werent crazy about them but we loved fiber gourmet the taste is midway between white and whole wheat pasta unlike other low carb pastas we didnt experience any side effects in terms of digestive issues if you know what i mean i cant wait to try other products from fiber gourmet,POSITIVE,98.1
1511,B003UIDAHY,A23QCWKO0IXK8G,"MH ""MMH""",0,0,5,1337212800,FiberGourmet light penne,love this pasta  does cook up a little firm cooked it a bit longer had it with pesto very good  my husband could not tell the difference so i know it is good  he is very fussy,POSITIVE,99.9
1512,B003UIDAHY,A25X4RBIHA1CA0,"J. Johnson ""JGJ""",0,0,5,1334275200,Italian Born Pasta Lover Gives This 5 Stars!,wow  this pasta tastes just like the real thing unlike the brands labeled as whole wheat pasta i tried them many times and simply could not get the same pastaeating experience  i eat half the box at a time which is about  ozs and its so filling i cant eat more if i wanted it keeps me satiated all night i dont even get the urge to snack this is like a miracle to me  even my children who are the absolute pickiest eaters in the world love this pasta and will eat it in substitute for the real and unhealthy alternative the other reviews are absolutely correct in that you should cook it    minutes longer than you would cook other pasta or even what the box says  im not sure if amazon will like this comment but it is much cheaper on the fiber gourmet web site at about double the amount for the same price on the day i am writing this review,POSITIVE,95.9
1513,B003UIDAHY,AJ2N6YOSV4IC,Susie M,0,0,5,1325808000,FANTASTIC,i am on a low carb diet and have lost  pounds  i was so tired of eating meat all the time but too nervous to splurge on pasta until i came across this product on amazon  i cook it a minute or two longer than the directions and top it with full fat greek yogurt and parm cheese and one serving is so filling and yummy  definitely cures my cravings and am now on subscribe and save  my hubby and son love it too,POSITIVE,99.6
1514,B003UIDAHY,A3UNJ1OTN4L316,Patricia Mainster,0,0,5,1322438400,Fabulous product,i dont know how they do it but this product is too good to be true  half the calories of regular pasta wow,POSITIVE,98.4
1515,B003UIDAHY,A5WOFSMP2PI45,MJS,0,0,5,1319155200,Pasta,great product  recommended by dr oz  we love pasta but not the calories  this is much better than whole wheat,POSITIVE,92.0
1516,B003UIDAHY,A31FBR5HR4SIJ1,Barbara Z. Chiariello,0,0,5,1316908800,I thought it was exceptional,i brought a box with me to visit my daughter and familybr we all enjoyedjthe fiber gourmet light penne  very much,POSITIVE,99.8
1517,B003UIDAHY,A1OSZVK02Z29N9,"Pasquale J. Pratico ""Fatpat""",0,2,3,1310428800,"FiberGourmet Light Penne, 8-Ounce Boxes (Pack of 6)",it is a good tasting productit does not raise my blood sugar as much as regular pasta but you still cant eat a whole box and expect your glucose levels will be normal,NEGATIVE,98.1
1518,B001LQNX8S,A2G3ABJ80MXAXY,K. Portera,9,9,5,1253059200,I will never go back to Senseo pods as long as these are available.,first of all it is wonderful to have these pods delivered to my door free of charge  on auto delivery they are cheaper than the cheapest senseo pods that i have found targetwalmart  but check out the weight of coffee per senseo pod vs this particular baronet coffee pod  not all baronet pods are this weight however so check out the products carefully  i guess i had better mention that the coffee flavor is great  one order is for three boxes of these pods,POSITIVE,51.3
1519,B001LQNX8S,ASETNNKSBFJRC,Kenneth Ashe,0,0,1,1347753600,Disgusting,this coffee is absolutely horrendous  i cannot believe it has any favorable reviews and agree with the other reviewer who believes positive reviews were written by employees  i cannot stress enough how bad this coffee is  it doesnt even taste like coffee  the best way to describe it is a cup of chemicals  i am really bummed i cannot returned this  a complete waste of money  it all went in the garbage,NEGATIVE,99.8
1520,B001LQNX8S,A21KMEY9SRS4TH,California Collectors Group,0,0,5,1345766400,"Big pods, great value, delicious decaf coffee!",these pods are so much better than the senseo pods  at  grams these pods are packed with more coffee than the senseo pods making for a better stronger more flavorful cup of coffee  i use these in my melitta oneone  also love that each pod is individually packaged so they stay fresh  they come in a standup box dispenser which is nice too  i cant understand the other reviewer here who didnt like the coffee  i love this decaf  it really is the best pod ive found  also the value here cant be beat  comes  boxes in each order so in each order you get  pods  and baronet has so many flavors  do check on the other baronet flavors though because all the baronet pods are not  grams and all the pods dont come individually packaged  stick to the  gram individually packaged pods you wont be disappointed  i get three different baronet coffee pod flavors all on autodelivery  highly recommend  yum,POSITIVE,99.9
1521,B001LQNX8S,A2QA5W84LGMG8L,Dee,0,0,1,1342742400,These are absolutely revolting,the flavor of these pods is horrid  i ordered them only because senseo was out of stock for so long and i needed some decaf pods and these had received a couple good reviews which i now suspect were written by baronet employees  i have never tasted such awful coffee before a big yuk for baronet,NEGATIVE,99.3
1522,B001LQNX8S,A3N2VG89VUD72P,Amazon Addict,0,0,4,1335139200,"Nice strength, maybe too much vanilla?",i am enjoying this coffee but the vanilla is a little overpowering  the strength of the coffee itself is very good  i can use one packet to make   oz cups with the senseo coffee maker so it definitely saves me money  plus it is just so easy to make coffee and clean up in the morning,POSITIVE,100.0
1523,B001LQNX8S,A212MDP6K4VJS5,"W. R. Stockstill Jr. ""&#34;Bill&#34;""",0,0,5,1332892800,Rich and Flavorful.,i had been using a hrefhttpwwwamazoncomgpproductbubhyesenseo decaffeinated coffee count pods pack of a in my a hrefhttpwwwamazoncomgpproductbxylaahamilton beach personal cup stay or go pod brewera although the senseo coffee is very good i wanted some variety this is what i found and its excellent the vanilla flavor is rich and most importantly leaves no after taste i drink tall cups  oz so what i am doing is using  of each type the vanilla is strong enough that it still tastes great the senseo decaf is a little cheaper so i do that as a cost saving measure i also signed up for subscribe and save to further reduce cost  if you like vanilla coffee and have a pod brewer i am confident you will love this coffee,POSITIVE,99.9
1524,B001LQNX8S,A2HTVWX1NWM33W,M. Scott,0,0,5,1315180800,Great taste!,so many different flavors to choose from  i ordered this brand for the first time and the taste is wonderful  it was the only decaf french vanilla i could find  i have decided to switch from my old brand to this one,POSITIVE,100.0
1525,B000E1HUEE,AFQ9DVNV0Z3O6,Carl R. Olson,9,9,5,1200268800,Great dessert,this by far the best pudding mix you dont see this on the store shelves everyone seems to just buy milk chocolate pudding and i guess most dont like to cook pudding on the stove it is best when pudding is cooked cooked instant pudding does not equal this  carl,POSITIVE,70.0
1526,B000E1HUEE,ASVSX0R3IP0P6,shopper,2,2,5,1325030400,Pudding,weve been searching everywhere locally for this putting  i was so elated to find it on amazon  this is the only pudding my mother made her chocolate pies with and now the tradition continues  thank you so much amazon,POSITIVE,89.8
1527,B000E1HUEE,A2B5QDGD0T7L16,Don Rottmann,0,4,1,1266278400,cook & serve choc. fudge pudding,how come you sent me instant chocfudge puddingbr the order told you to send me the cook  serve chocfudge puddingbr you show the picture of itbr why couldnt send it to mebr it makes me wonder if i should order anything else from youbr pissed,NEGATIVE,99.9
1528,B0045TDE4Q,A20P218XU65LCK,610Mary,2,2,5,1330128000,"Quick, Easy and Delicious",my honey has a serious sweet tooth which i accommodate by preparing him a weekly dessert martha whites muffin mix is very convenient to prepare because it only requires onehalf cup of milk which i toss into my cuisinart and wahla six beautiful muffins with virtually no prep time they are moist delicious and economic,POSITIVE,99.7
1529,B0045TDE4Q,AZV26LP92E6WU,"M. Hammond ""ColemanFlGuy""",1,1,5,1347148800,easy to make also,i followed the easy instructions and these turned out delicious i ate them all there were only  of them i mixed  cup of milk into the dry mix and slowly mixed it together i poured the mix into my sprayed cast iron  cup muffin pan i cooked them in my small convection oven and they cooked up nicely they were moist on the inside the mixes were very fresh smelling and had a freshness date well into  the pouch is a nice tough plastic one and will keep the mix fresh it is very easy to open also,POSITIVE,99.9
1530,B0045TDE4Q,ASJ828YAJ6NGR,"Lisa A. Curtis ""LisaC""",1,1,5,1315008000,BEST MUFFINS IN THE WORLD !!!,we love love love these muffins they are moist and delicious  we like them best the day you bake them the nd day they do dry out a bit but are wonderful if you pop them in the toaster oven for a few min to warm them up then they are good as new our only complaint is that they are difficult to find  but def worth every penny ,POSITIVE,100.0
1531,B0045TDE4Q,A1SDD92YHPVZRM,"Harold S. Freeman ""stutac2""",1,1,4,1301529600,Martha White Chocolate Chocolate Chip Muffin Mix,this was my first time purhcasing muffin mix as well as baking muffins  to me the muffins came out a little dry but tasted great and the people i shared them with said they were good too  i will more than likely purchase marth white muffin mix in the future  the muffin mix came at an excellent price and i cant complainbr thank you amazoncom for having most everything under the sun for sale,POSITIVE,99.8
1532,B0045TDE4Q,A1SWAEI63R5P66,peaches,0,4,1,1323302400,Worst cookies ever!!!!!,i tried the martha white turtle fudge chocolate chip cookie recipe and these are the worst cookies i have ever made either there is someone on the staff of martha white who has a lopsided sense of humor or their taste buds have taken a permanent vacation i wasted my time a lot of money on chocolate and pecansand my effortmartha white either needs to tweek this recipe or take it off the website so no other unsuspecting housewife will waste her money and time on these worthless cookies my husband picked up one on his way through the kitchen and within two seconds he came back in and threw it in the garbage,NEGATIVE,100.0
1533,B000KM7DVC,A1F8ZVEP18FL45,Jim,0,0,5,1312156800,Love it!!,i brought  bottles  one i carry in my pocket and the other for home  i fell in love with this while on vacation in belize  just a couple drops does the trick  packs a ton of flavor but not too hot that it overpowers your food,POSITIVE,99.9
1534,B00116629A,A3FAQACBPKDOWC,"J. Lehrer ""JL""",2,2,4,1234742400,Good but way too expensive,good product and decent shipping however the price was  and i later found the same item in a local store for  what a gouge,POSITIVE,61.0
1535,B000E7WM0K,A23JFATICR3KZ1,Tai Chi,2,2,3,1165881600,"Not bad, but it really is just a taste of thai",not bad for a prepackaged and quickie meal if youre looking for authentic thai this will give you only half the flavor so the name that it is only a taste of thai is quite accurate cartons are fancy but big for the amount they hold it is definitely enough for a meal but if youre looking for a full takeout carton of food to eat you had better grab two it is tasty enough for a meal but if you can get yourself to an authentic asian supermarket i guarantee you will find much tastier options that are also quick and easy to make with more substance and flavor and at a much lower price ie  boxes of noodles for   and im not talking about cup o noodles or things you find at american supermarkets but overall my husband and i being the noodlemongers that we are did enjoy these as something new for the palate however we will probably opt to order thai takeout for fresh noodles next time we have a craving,POSITIVE,99.7
1536,B000E7WM0K,A2DYW9Y2D8E43L,"Kris Cayocca ""Cayotejr""",1,1,3,1169424000,Good flavor but...,its like eating a large box of paste  i enjoy the flavor but i usually cook them and then mix with something else im eating as its a nogo straight out of the box,POSITIVE,59.4
1537,B000E7WM0K,A1KM3ZVOY0PJ3C,"Peiwen Liu ""Bao""",1,1,2,1167350400,artificial flavor,i simply dont like it it is easy to prepare but when i eat it i feel that i am eatting a lot of artificial ingredients i cannot even finish one fourth of it,NEGATIVE,99.9
1538,B000E7WM0K,A3S47IH20RNWHK,norska,1,1,3,1164758400,Needs a little something,overall this was good but not great  the ginger sauce seemed like it need an extra something to get it a fourth star  i think i was expecting a little more ginger taste  id buy it again especially if i can find a good way to punch it up just a little more  i may try that egg tip,NEGATIVE,99.1
1539,B000E7WM0K,A24FTIZ8U0TI6U,Jahnna,1,1,4,1163116800,Really good!,the taste of thai coconut ginger noodles are really yummy the coconut and ginger flavors are very mildbr br each recloseable chinesetakeoutshaped box conveniently serves as a microwaveable container one box makes enough for me to have  very filling lunches or for my whole family to share as a side dish the kids always lunge at the opportunity to have thesebr br the only negative thing i can say is that i wish there werent so many separate little seasoning packets to mix in  plus the noodles a single combined spice packet would be easier of course one benefit of multiple packets is the ability to leave out a certain spice if youre not fond of it but i like them all,NEGATIVE,98.4
1540,B000E7WM0K,ADFYGTU2B7I1R,Lonni W,0,0,2,1337558400,Not so much...,we enjoy a taste of tais peanut noodles they rock  that peanutty flavormmm so we decided to try these um ginger not so much nothing really distinguishes these from any other noodle flavor and the ginger is a bit overpoweringbr br take this review in stride though if youre a ginger lover and im not talking gilligans island here then these may be right up your alley  just a bit outside for me though if i may mix my metaphors,NEGATIVE,99.2
